iso3,year,gdp,income,region
SLB,2029.0,2.06,Low Income Developing Countries,Emerging and Developing Asia
SLB,2030.0,2.12,Low Income Developing Countries,Emerging and Developing Asia
SLB,Mean 10-Year GDP ($Bn),1.858,Low Income Developing Countries,Emerging and Developing Asia
SLB,GDP Growth Rate (%),0.34177215189873417,Low Income Developing Countries,Emerging and Developing Asia
SLE,2021.0,4.34,Low Income Developing Countries,Sub-Sahara Africa
SLE,2022.0,4.59,Low Income Developing Countries,Sub-Sahara Africa
SLE,2023.0,4.79,Low Income Developing Countries,Sub-Sahara Africa
SLE,2024.0,5.03,Low Income Developing Countries,Sub-Sahara Africa
SLE,2025.0,5.27,Low Income Developing Countries,Sub-Sahara Africa
SLE,2026.0,5.49,Low Income Developing Countries,Sub-Sahara Africa
SLE,2027.0,5.72,Low Income Developing Countries,Sub-Sahara Africa
SLE,2028.0,5.97,Low Income Developing Countries,Sub-Sahara Africa
SLE,2029.0,6.22,Low Income Developing Countries,Sub-Sahara Africa
SLE,2030.0,6.48,Low Income Developing Countries,Sub-Sahara Africa
SLE,Mean 10-Year GDP ($Bn),5.389999999999999,Low Income Developing Countries,Sub-Sahara Africa
SLE,GDP Growth Rate (%),0.4930875576036868,Low Income Developing Countries,Sub-Sahara Africa
SLV,2021.0,26.86,Emerging Market Economies,Latin America and the Caribbean
SLV,2022.0,27.81,Emerging Market Economies,Latin America and the Caribbean
SLV,2023.0,28.46,Emerging Market Economies,Latin America and the Caribbean
SLV,2024.0,29.1,Emerging Market Economies,Latin America and the Caribbean
SLV,2025.0,29.7,Emerging Market Economies,Latin America and the Caribbean
SLV,2026.0,30.23,Emerging Market Economies,Latin America and the Caribbean
SLV,2027.0,30.78,Emerging Market Economies,Latin America and the Caribbean
SLV,2028.0,31.33,Emerging Market Economies,Latin America and the Caribbean
SLV,2029.0,31.9,Emerging Market Economies,Latin America and the Caribbean
SLV,2030.0,32.47,Emerging Market Economies,Latin America and the Caribbean
SLV,Mean 10-Year GDP ($Bn),29.864,Emerging Market Economies,Latin America and the Caribbean
SLV,GDP Growth Rate (%),0.20886075949367086,Emerging Market Economies,Latin America and the Caribbean
SMR,2021.0,1.64,Advanced Economies,Advanced Economies
SMR,2022.0,1.7,Advanced Economies,Advanced Economies
SMR,2023.0,1.73,Advanced Economies,Advanced Economies
SMR,2024.0,1.75,Advanced Economies,Advanced Economies
SMR,2025.0,1.77,Advanced Economies,Advanced Economies
SMR,2026.0,1.79,Advanced Economies,Advanced Economies
SMR,2027.0,1.82,Advanced Economies,Advanced Economies
SMR,2028.0,1.84,Advanced Economies,Advanced Economies
SMR,2029.0,1.86,Advanced Economies,Advanced Economies
SMR,2030.0,1.89,Advanced Economies,Advanced Economies
SMR,Mean 10-Year GDP ($Bn),1.779,Advanced Economies,Advanced Economies
SMR,GDP Growth Rate (%),0.1524390243902439,Advanced Economies,Advanced Economies
SOM,2021.0,5.07,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,2022.0,5.27,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,2023.0,5.46,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,2024.0,5.67,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,2025.0,5.9,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,2026.0,6.15,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,2027.0,6.42,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,2028.0,6.69,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,2029.0,6.98,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,2030.0,7.28,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,Mean 10-Year GDP ($Bn),6.089,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SOM,GDP Growth Rate (%),0.43589743589743585,Low Income Developing Countries,"Middle East, North Africa, Afghanistan, and Pakistan"
SRB,2021.0,56.42,Emerging Market Economies,Emerging and Developing Europe
SRB,2022.0,58.96,Emerging Market Economies,Emerging and Developing Europe
SRB,2023.0,61.62,Emerging Market Economies,Emerging and Developing Europe
SRB,2024.0,64.08,Emerging Market Economies,Emerging and Developing Europe
SRB,2025.0,66.67,Emerging Market Economies,Emerging and Developing Europe
SRB,2026.0,69.37,Emerging Market Economies,Emerging and Developing Europe
SRB,2027.0,72.17,Emerging Market Economies,Emerging and Developing Europe
SRB,2028.0,75.08,Emerging Market Economies,Emerging and Developing Europe
SRB,2029.0,78.11,Emerging Market Economies,Emerging and Developing Europe
SRB,2030.0,81.26,Emerging Market Economies,Emerging and Developing Europe
SRB,Mean 10-Year GDP ($Bn),68.374,Emerging Market Economies,Emerging and Developing Europe
SRB,GDP Growth Rate (%),0.44026940801134357,Emerging Market Economies,Emerging and Developing Europe
SSD,2021.0,4.68,Low Income Developing Countries,Sub-Sahara Africa
SSD,2022.0,4.98,Low Income Developing Countries,Sub-Sahara Africa
SSD,2023.0,5.26,Low Income Developing Countries,Sub-Sahara Africa
SSD,2024.0,5.5,Low Income Developing Countries,Sub-Sahara Africa
SSD,2025.0,5.75,Low Income Developing Countries,Sub-Sahara Africa
SSD,2026.0,6.0,Low Income Developing Countries,Sub-Sahara Africa
SSD,2027.0,6.27,Low Income Developing Countries,Sub-Sahara Africa
SSD,2028.0,6.54,Low Income Developing Countries,Sub-Sahara Africa
SSD,2029.0,6.83,Low Income Developing Countries,Sub-Sahara Africa
SSD,2030.0,7.13,Low Income Developing Countries,Sub-Sahara Africa
SSD,Mean 10-Year GDP ($Bn),5.894,Low Income Developing Countries,Sub-Sahara Africa
SSD,GDP Growth Rate (%),0.5235042735042735,Low Income Developing Countries,Sub-Sahara Africa
STP,2021.0,0.49,Low Income Developing Countries,Sub-Sahara Africa
STP,2022.0,0.5,Low Income Developing Countries,Sub-Sahara Africa
STP,2023.0,0.52,Low Income Developing Countries,Sub-Sahara Africa
STP,2024.0,0.54,Low Income Developing Countries,Sub-Sahara Africa
STP,2025.0,0.56,Low Income Developing Countries,Sub-Sahara Africa
STP,2026.0,0.58,Low Income Developing Countries,Sub-Sahara Africa
STP,2027.0,0.6,Low Income Developing Countries,Sub-Sahara Africa
STP,2028.0,0.62,Low Income Developing Countries,Sub-Sahara Africa
STP,2029.0,0.65,Low Income Developing Countries,Sub-Sahara Africa
STP,2030.0,0.68,Low Income Developing Countries,Sub-Sahara Africa
STP,Mean 10-Year GDP ($Bn),0.574,Low Income Developing Countries,Sub-Sahara Africa
STP,GDP Growth Rate (%),0.3877551020408164,Low Income Developing Countries,Sub-Sahara Africa
SUR,2021.0,2.9,Emerging Market Economies,Latin America and the Caribbean
SUR,2022.0,2.95,Emerging Market Economies,Latin America and the Caribbean
SUR,2023.0,3.01,Emerging Market Economies,Latin America and the Caribbean
SUR,2024.0,3.06,Emerging Market Economies,Latin America and the Caribbean
SUR,2025.0,3.1,Emerging Market Economies,Latin America and the Caribbean
SUR,2026.0,3.13,Emerging Market Economies,Latin America and the Caribbean
SUR,2027.0,3.16,Emerging Market Economies,Latin America and the Caribbean
SUR,2028.0,3.19,Emerging Market Economies,Latin America and the Caribbean
SUR,2029.0,3.22,Emerging Market Economies,Latin America and the Caribbean
SUR,2030.0,3.26,Emerging Market Economies,Latin America and the Caribbean
SUR,Mean 10-Year GDP ($Bn),3.0979999999999994,Emerging Market Economies,Latin America and the Caribbean
SUR,GDP Growth Rate (%),0.12413793103448272,Emerging Market Economies,Latin America and the Caribbean
SVK,2021.0,109.12,Advanced Economies,Advanced Economies
SVK,2022.0,114.79,Advanced Economies,Advanced Economies
SVK,2023.0,119.76,Advanced Economies,Advanced Economies
SVK,2024.0,123.83,Advanced Economies,Advanced Economies
SVK,2025.0,127.66,Advanced Economies,Advanced Economies
SVK,2026.0,131.02,Advanced Economies,Advanced Economies
SVK,2027.0,134.46,Advanced Economies,Advanced Economies
SVK,2028.0,137.99,Advanced Economies,Advanced Economies
SVK,2029.0,141.62,Advanced Economies,Advanced Economies
SVK,2030.0,145.34,Advanced Economies,Advanced Economies
SVK,Mean 10-Year GDP ($Bn),128.559,Advanced Economies,Advanced Economies
SVK,GDP Growth Rate (%),0.3319281524926686,Advanced Economies,Advanced Economies
SVN,2021.0,56.93,Advanced Economies,Advanced Economies
SVN,2022.0,59.53,Advanced Economies,Advanced Economies
SVN,2023.0,61.74,Advanced Economies,Advanced Economies
SVN,2024.0,63.63,Advanced Economies,Advanced Economies
SVN,2025.0,65.47,Advanced Economies,Advanced Economies
SVN,2026.0,67.36,Advanced Economies,Advanced Economies
SVN,2027.0,69.31,Advanced Economies,Advanced Economies
SVN,2028.0,71.31,Advanced Economies,Advanced Economies
SVN,2029.0,73.38,Advanced Economies,Advanced Economies
SVN,2030.0,75.5,Advanced Economies,Advanced Economies
SVN,Mean 10-Year GDP ($Bn),66.416,Advanced Economies,Advanced Economies
SVN,GDP Growth Rate (%),0.3261900579659231,Advanced Economies,Advanced Economies
SWE,2021.0,562.9,Advanced Economies,Advanced Economies
SWE,2022.0,581.92,Advanced Economies,Advanced Economies
SWE,2023.0,598.25,Advanced Economies,Advanced Economies
SWE,2024.0,610.0,Advanced Economies,Advanced Economies
SWE,2025.0,622.15,Advanced Economies,Advanced Economies
SWE,2026.0,634.3,Advanced Economies,Advanced Economies
SWE,2027.0,646.68,Advanced Economies,Advanced Economies
SWE,2028.0,659.3,Advanced Economies,Advanced Economies
SWE,2029.0,672.17,Advanced Economies,Advanced Economies
SWE,2030.0,685.29,Advanced Economies,Advanced Economies
SWE,Mean 10-Year GDP ($Bn),627.296,Advanced Economies,Advanced Economies
SWE,GDP Growth Rate (%),0.21742760703499733,Advanced Economies,Advanced Economies
SWZ,2021.0,4.04,Emerging Market Economies,Sub-Sahara Africa
SWZ,2022.0,4.11,Emerging Market Economies,Sub-Sahara Africa
SWZ,2023.0,4.18,Emerging Market Economies,Sub-Sahara Africa
SWZ,2024.0,4.26,Emerging Market Economies,Sub-Sahara Africa
SWZ,2025.0,4.35,Emerging Market Economies,Sub-Sahara Africa
SWZ,2026.0,4.45,Emerging Market Economies,Sub-Sahara Africa
SWZ,2027.0,4.54,Emerging Market Economies,Sub-Sahara Africa
SWZ,2028.0,4.64,Emerging Market Economies,Sub-Sahara Africa
SWZ,2029.0,4.74,Emerging Market Economies,Sub-Sahara Africa
SWZ,2030.0,4.85,Emerging Market Economies,Sub-Sahara Africa
SWZ,Mean 10-Year GDP ($Bn),4.416,Emerging Market Economies,Sub-Sahara Africa
SWZ,GDP Growth Rate (%),0.2004950495049504,Emerging Market Economies,Sub-Sahara Africa
SYC,2021.0,1.22,Emerging Market Economies,Sub-Sahara Africa
SYC,2022.0,1.31,Emerging Market Economies,Sub-Sahara Africa
SYC,2023.0,1.4,Emerging Market Economies,Sub-Sahara Africa
SYC,2024.0,1.47,Emerging Market Economies,Sub-Sahara Africa
SYC,2025.0,1.54,Emerging Market Economies,Sub-Sahara Africa
SYC,2026.0,1.62,Emerging Market Economies,Sub-Sahara Africa
SYC,2027.0,1.69,Emerging Market Economies,Sub-Sahara Africa
SYC,2028.0,1.77,Emerging Market Economies,Sub-Sahara Africa
SYC,2029.0,1.86,Emerging Market Economies,Sub-Sahara Africa
SYC,2030.0,1.95,Emerging Market Economies,Sub-Sahara Africa
SYC,Mean 10-Year GDP ($Bn),1.5829999999999997,Emerging Market Economies,Sub-Sahara Africa
SYC,GDP Growth Rate (%),0.5983606557377049,Emerging Market Economies,Sub-Sahara Africa
SYR,2021.0,,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,2022.0,,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,2023.0,,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,2024.0,,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,2025.0,,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,2026.0,,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,2027.0,,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,2028.0,,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,2029.0,,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,2030.0,,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,Mean 10-Year GDP ($Bn),0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
SYR,GDP Growth Rate (%),0.0,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TCD,2021.0,10.94,Low Income Developing Countries,Sub-Sahara Africa
TCD,2022.0,11.2,Low Income Developing Countries,Sub-Sahara Africa
TCD,2023.0,11.48,Low Income Developing Countries,Sub-Sahara Africa
TCD,2024.0,11.98,Low Income Developing Countries,Sub-Sahara Africa
TCD,2025.0,12.51,Low Income Developing Countries,Sub-Sahara Africa
TCD,2026.0,12.99,Low Income Developing Countries,Sub-Sahara Africa
TCD,2027.0,13.48,Low Income Developing Countries,Sub-Sahara Africa
TCD,2028.0,14.0,Low Income Developing Countries,Sub-Sahara Africa
TCD,2029.0,14.53,Low Income Developing Countries,Sub-Sahara Africa
TCD,2030.0,15.08,Low Income Developing Countries,Sub-Sahara Africa
TCD,Mean 10-Year GDP ($Bn),12.819000000000004,Low Income Developing Countries,Sub-Sahara Africa
TCD,GDP Growth Rate (%),0.3784277879341865,Low Income Developing Countries,Sub-Sahara Africa
TGO,2021.0,7.95,Low Income Developing Countries,Sub-Sahara Africa
TGO,2022.0,8.42,Low Income Developing Countries,Sub-Sahara Africa
TGO,2023.0,8.93,Low Income Developing Countries,Sub-Sahara Africa
TGO,2024.0,9.49,Low Income Developing Countries,Sub-Sahara Africa
TGO,2025.0,10.11,Low Income Developing Countries,Sub-Sahara Africa
TGO,2026.0,10.77,Low Income Developing Countries,Sub-Sahara Africa
TGO,2027.0,11.47,Low Income Developing Countries,Sub-Sahara Africa
TGO,2028.0,12.21,Low Income Developing Countries,Sub-Sahara Africa
TGO,2029.0,13.01,Low Income Developing Countries,Sub-Sahara Africa
TGO,2030.0,13.85,Low Income Developing Countries,Sub-Sahara Africa
TGO,Mean 10-Year GDP ($Bn),10.621,Low Income Developing Countries,Sub-Sahara Africa
TGO,GDP Growth Rate (%),0.7421383647798742,Low Income Developing Countries,Sub-Sahara Africa
THA,2021.0,506.53,Emerging Market Economies,Emerging and Developing Asia
THA,2022.0,529.13,Emerging Market Economies,Emerging and Developing Asia
THA,2023.0,550.49,Emerging Market Economies,Emerging and Developing Asia
THA,2024.0,570.21,Emerging Market Economies,Emerging and Developing Asia
THA,2025.0,590.15,Emerging Market Economies,Emerging and Developing Asia
THA,2026.0,611.21,Emerging Market Economies,Emerging and Developing Asia
THA,2027.0,633.01,Emerging Market Economies,Emerging and Developing Asia
THA,2028.0,655.6,Emerging Market Economies,Emerging and Developing Asia
THA,2029.0,678.99,Emerging Market Economies,Emerging and Developing Asia
THA,2030.0,703.22,Emerging Market Economies,Emerging and Developing Asia
THA,Mean 10-Year GDP ($Bn),602.854,Emerging Market Economies,Emerging and Developing Asia
THA,GDP Growth Rate (%),0.38830868852782674,Emerging Market Economies,Emerging and Developing Asia
TJK,2021.0,8.4,Low Income Developing Countries,Caucasus and Central Asia
TJK,2022.0,8.77,Low Income Developing Countries,Caucasus and Central Asia
TJK,2023.0,9.13,Low Income Developing Countries,Caucasus and Central Asia
TJK,2024.0,9.49,Low Income Developing Countries,Caucasus and Central Asia
TJK,2025.0,9.87,Low Income Developing Countries,Caucasus and Central Asia
TJK,2026.0,10.27,Low Income Developing Countries,Caucasus and Central Asia
TJK,2027.0,10.68,Low Income Developing Countries,Caucasus and Central Asia
TJK,2028.0,11.1,Low Income Developing Countries,Caucasus and Central Asia
TJK,2029.0,11.55,Low Income Developing Countries,Caucasus and Central Asia
TJK,2030.0,12.01,Low Income Developing Countries,Caucasus and Central Asia
TJK,Mean 10-Year GDP ($Bn),10.127000000000002,Low Income Developing Countries,Caucasus and Central Asia
TJK,GDP Growth Rate (%),0.4297619047619047,Low Income Developing Countries,Caucasus and Central Asia
TKM,2021.0,47.68,Emerging Market Economies,Caucasus and Central Asia
TKM,2022.0,48.47,Emerging Market Economies,Caucasus and Central Asia
TKM,2023.0,49.31,Emerging Market Economies,Caucasus and Central Asia
TKM,2024.0,50.2,Emerging Market Economies,Caucasus and Central Asia
TKM,2025.0,51.13,Emerging Market Economies,Caucasus and Central Asia
TKM,2026.0,52.1,Emerging Market Economies,Caucasus and Central Asia
TKM,2027.0,53.1,Emerging Market Economies,Caucasus and Central Asia
TKM,2028.0,54.12,Emerging Market Economies,Caucasus and Central Asia
TKM,2029.0,55.15,Emerging Market Economies,Caucasus and Central Asia
TKM,2030.0,56.2,Emerging Market Economies,Caucasus and Central Asia
TKM,Mean 10-Year GDP ($Bn),51.74600000000001,Emerging Market Economies,Caucasus and Central Asia
TKM,GDP Growth Rate (%),0.1786912751677853,Emerging Market Economies,Caucasus and Central Asia
TLS,2021.0,1.81,Low Income Developing Countries,Emerging and Developing Asia
TLS,2022.0,1.88,Low Income Developing Countries,Emerging and Developing Asia
TLS,2023.0,1.93,Low Income Developing Countries,Emerging and Developing Asia
TLS,2024.0,1.97,Low Income Developing Countries,Emerging and Developing Asia
TLS,2025.0,2.02,Low Income Developing Countries,Emerging and Developing Asia
TLS,2026.0,2.08,Low Income Developing Countries,Emerging and Developing Asia
TLS,2027.0,2.14,Low Income Developing Countries,Emerging and Developing Asia
TLS,2028.0,2.21,Low Income Developing Countries,Emerging and Developing Asia
TLS,2029.0,2.27,Low Income Developing Countries,Emerging and Developing Asia
TLS,2030.0,2.34,Low Income Developing Countries,Emerging and Developing Asia
TLS,Mean 10-Year GDP ($Bn),2.065,Low Income Developing Countries,Emerging and Developing Asia
TLS,GDP Growth Rate (%),0.2928176795580109,Low Income Developing Countries,Emerging and Developing Asia
TON,2021.0,0.49,Emerging Market Economies,Emerging and Developing Asia
TON,2022.0,0.5,Emerging Market Economies,Emerging and Developing Asia
TON,2023.0,0.52,Emerging Market Economies,Emerging and Developing Asia
TON,2024.0,0.54,Emerging Market Economies,Emerging and Developing Asia
TON,2025.0,0.55,Emerging Market Economies,Emerging and Developing Asia
TON,2026.0,0.56,Emerging Market Economies,Emerging and Developing Asia
TON,2027.0,0.57,Emerging Market Economies,Emerging and Developing Asia
TON,2028.0,0.58,Emerging Market Economies,Emerging and Developing Asia
TON,2029.0,0.59,Emerging Market Economies,Emerging and Developing Asia
TON,2030.0,0.6,Emerging Market Economies,Emerging and Developing Asia
TON,Mean 10-Year GDP ($Bn),0.5499999999999999,Emerging Market Economies,Emerging and Developing Asia
TON,GDP Growth Rate (%),0.22448979591836732,Emerging Market Economies,Emerging and Developing Asia
TTO,2021.0,21.37,Emerging Market Economies,Latin America and the Caribbean
TTO,2022.0,22.53,Emerging Market Economies,Latin America and the Caribbean
TTO,2023.0,22.99,Emerging Market Economies,Latin America and the Caribbean
TTO,2024.0,23.35,Emerging Market Economies,Latin America and the Caribbean
TTO,2025.0,23.72,Emerging Market Economies,Latin America and the Caribbean
TTO,2026.0,24.09,Emerging Market Economies,Latin America and the Caribbean
TTO,2027.0,24.47,Emerging Market Economies,Latin America and the Caribbean
TTO,2028.0,24.86,Emerging Market Economies,Latin America and the Caribbean
TTO,2029.0,25.25,Emerging Market Economies,Latin America and the Caribbean
TTO,2030.0,25.65,Emerging Market Economies,Latin America and the Caribbean
TTO,Mean 10-Year GDP ($Bn),23.828,Emerging Market Economies,Latin America and the Caribbean
TTO,GDP Growth Rate (%),0.2002807674309779,Emerging Market Economies,Latin America and the Caribbean
TUN,2021.0,40.4,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,2022.0,41.75,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,2023.0,42.8,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,2024.0,43.78,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,2025.0,44.74,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,2026.0,45.7,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,2027.0,46.69,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,2028.0,47.69,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,2029.0,48.71,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,2030.0,49.76,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,Mean 10-Year GDP ($Bn),45.202,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUN,GDP Growth Rate (%),0.23168316831683167,Emerging Market Economies,"Middle East, North Africa, Afghanistan, and Pakistan"
TUR,2021.0,784.37,Emerging Market Economies,Emerging and Developing Europe
TUR,2022.0,810.16,Emerging Market Economies,Emerging and Developing Europe
TUR,2023.0,837.21,Emerging Market Economies,Emerging and Developing Europe
TUR,2024.0,864.71,Emerging Market Economies,Emerging and Developing Europe
TUR,2025.0,893.37,Emerging Market Economies,Emerging and Developing Europe
TUR,2026.0,923.01,Emerging Market Economies,Emerging and Developing Europe
TUR,2027.0,953.63,Emerging Market Economies,Emerging and Developing Europe
TUR,2028.0,985.27,Emerging Market Economies,Emerging and Developing Europe
TUR,2029.0,1017.97,Emerging Market Economies,Emerging and Developing Europe
TUR,2030.0,1051.74,Emerging Market Economies,Emerging and Developing Europe
TUR,Mean 10-Year GDP ($Bn),912.144,Emerging Market Economies,Emerging and Developing Europe
TUR,GDP Growth Rate (%),0.34087229241301936,Emerging Market Economies,Emerging and Developing Europe
TUV,2021.0,0.06,Emerging Market Economies,Emerging and Developing Asia
TUV,2022.0,0.06,Emerging Market Economies,Emerging and Developing Asia
TUV,2023.0,0.06,Emerging Market Economies,Emerging and Developing Asia
TUV,2024.0,0.06,Emerging Market Economies,Emerging and Developing Asia
TUV,2025.0,0.07,Emerging Market Economies,Emerging and Developing Asia
TUV,2026.0,0.07,Emerging Market Economies,Emerging and Developing Asia
TUV,2027.0,0.07,Emerging Market Economies,Emerging and Developing Asia
TUV,2028.0,0.07,Emerging Market Economies,Emerging and Developing Asia
TUV,2029.0,0.08,Emerging Market Economies,Emerging and Developing Asia
TUV,2030.0,0.08,Emerging Market Economies,Emerging and Developing Asia
TUV,Mean 10-Year GDP ($Bn),0.06799999999999999,Emerging Market Economies,Emerging and Developing Asia
TUV,GDP Growth Rate (%),0.3333333333333334,Emerging Market Economies,Emerging and Developing Asia
TWN,2021.0,707.34,Advanced Economies,Advanced Economies
TWN,2022.0,730.98,Advanced Economies,Advanced Economies
TWN,2023.0,750.1,Advanced Economies,Advanced Economies
TWN,2024.0,766.92,Advanced Economies,Advanced Economies
TWN,2025.0,782.86,Advanced Economies,Advanced Economies
TWN,2026.0,799.14,Advanced Economies,Advanced Economies
TWN,2027.0,815.75,Advanced Economies,Advanced Economies
TWN,2028.0,832.71,Advanced Economies,Advanced Economies
TWN,2029.0,850.02,Advanced Economies,Advanced Economies
TWN,2030.0,867.69,Advanced Economies,Advanced Economies
TWN,Mean 10-Year GDP ($Bn),790.351,Advanced Economies,Advanced Economies
TWN,GDP Growth Rate (%),0.226694376113326,Advanced Economies,Advanced Economies
TZA,2021.0,66.99,Low Income Developing Countries,Sub-Sahara Africa
TZA,2022.0,70.42,Low Income Developing Countries,Sub-Sahara Africa
TZA,2023.0,74.29,Low Income Developing Countries,Sub-Sahara Africa
TZA,2024.0,78.61,Low Income Developing Countries,Sub-Sahara Africa
TZA,2025.0,83.34,Low Income Developing Countries,Sub-Sahara Africa
TZA,2026.0,88.32,Low Income Developing Countries,Sub-Sahara Africa
TZA,2027.0,93.61,Low Income Developing Countries,Sub-Sahara Africa
TZA,2028.0,99.21,Low Income Developing Countries,Sub-Sahara Africa
TZA,2029.0,105.14,Low Income Developing Countries,Sub-Sahara Africa
TZA,2030.0,111.43,Low Income Developing Countries,Sub-Sahara Africa
TZA,Mean 10-Year GDP ($Bn),87.13599999999998,Low Income Developing Countries,Sub-Sahara Africa
TZA,GDP Growth Rate (%),0.6633825944170774,Low Income Developing Countries,Sub-Sahara Africa
UGA,2021.0,39.94,Low Income Developing Countries,Sub-Sahara Africa
UGA,2022.0,41.99,Low Income Developing Countries,Sub-Sahara Africa
UGA,2023.0,44.78,Low Income Developing Countries,Sub-Sahara Africa
UGA,2024.0,47.76,Low Income Developing Countries,Sub-Sahara Africa
UGA,2025.0,51.28,Low Income Developing Countries,Sub-Sahara Africa
UGA,2026.0,54.78,Low Income Developing Countries,Sub-Sahara Africa
UGA,2027.0,58.52,Low Income Developing Countries,Sub-Sahara Africa
UGA,2028.0,62.51,Low Income Developing Countries,Sub-Sahara Africa
UGA,2029.0,66.78,Low Income Developing Countries,Sub-Sahara Africa
UGA,2030.0,71.34,Low Income Developing Countries,Sub-Sahara Africa
UGA,Mean 10-Year GDP ($Bn),53.96799999999999,Low Income Developing Countries,Sub-Sahara Africa
UGA,GDP Growth Rate (%),0.7861792689033552,Low Income Developing Countries,Sub-Sahara Africa
UKR,2021.0,160.66,Emerging Market Economies,Emerging and Developing Europe
UKR,2022.0,166.5,Emerging Market Economies,Emerging and Developing Europe
UKR,2023.0,172.15,Emerging Market Economies,Emerging and Developing Europe
UKR,2024.0,178.69,Emerging Market Economies,Emerging and Developing Europe
UKR,2025.0,185.83,Emerging Market Economies,Emerging and Developing Europe
UKR,2026.0,193.26,Emerging Market Economies,Emerging and Developing Europe
UKR,2027.0,200.99,Emerging Market Economies,Emerging and Developing Europe
UKR,2028.0,209.03,Emerging Market Economies,Emerging and Developing Europe
UKR,2029.0,217.39,Emerging Market Economies,Emerging and Developing Europe
UKR,2030.0,226.08,Emerging Market Economies,Emerging and Developing Europe
UKR,Mean 10-Year GDP ($Bn),191.058,Emerging Market Economies,Emerging and Developing Europe
UKR,GDP Growth Rate (%),0.4071953193078552,Emerging Market Economies,Emerging and Developing Europe
URY,2021.0,58.33,Emerging Market Economies,Latin America and the Caribbean
URY,2022.0,60.2,Emerging Market Economies,Latin America and the Caribbean
URY,2023.0,61.82,Emerging Market Economies,Latin America and the Caribbean
URY,2024.0,63.37,Emerging Market Economies,Latin America and the Caribbean
URY,2025.0,64.76,Emerging Market Economies,Latin America and the Caribbean
URY,2026.0,66.18,Emerging Market Economies,Latin America and the Caribbean
URY,2027.0,67.64,Emerging Market Economies,Latin America and the Caribbean
URY,2028.0,69.13,Emerging Market Economies,Latin America and the Caribbean
URY,2029.0,70.65,Emerging Market Economies,Latin America and the Caribbean
URY,2030.0,72.2,Emerging Market Economies,Latin America and the Caribbean
URY,Mean 10-Year GDP ($Bn),65.42800000000001,Emerging Market Economies,Latin America and the Caribbean
URY,GDP Growth Rate (%),0.23778501628664503,Emerging Market Economies,Latin America and the Caribbean
USA,2021.0,22141.73,Advanced Economies,Advanced Economies
USA,2022.0,23292.66,Advanced Economies,Advanced Economies
USA,2023.0,23799.28,Advanced Economies,Advanced Economies
USA,2024.0,24203.86,Advanced Economies,Advanced Economies
USA,2025.0,24615.33,Advanced Economies,Advanced Economies
USA,2026.0,25033.79,Advanced Economies,Advanced Economies
USA,2027.0,25459.36,Advanced Economies,Advanced Economies
USA,2028.0,25892.17,Advanced Economies,Advanced Economies
